referrer,views_total,views_unique
gorm.io,97,50
github.com,81,39
Google,56,36
pkg.go.dev,14,10
yandex.ru,14,1
learnku.com,4,1
DuckDuckGo,3,3
yandex.kz,1,1
mail.google.com,1,1
