time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-16 00:00:00+00:00,906,248,85,27
2022-05-17 00:00:00+00:00,937,264,117,32
2022-05-18 00:00:00+00:00,851,237,58,25
2022-05-19 00:00:00+00:00,908,242,104,29
2022-05-20 00:00:00+00:00,804,162,69,26
2022-05-21 00:00:00+00:00,598,100,18,13
2022-05-22 00:00:00+00:00,590,87,36,18
2022-05-23 00:00:00+00:00,964,248,49,20
2022-05-24 00:00:00+00:00,1027,290,41,25
2022-05-25 00:00:00+00:00,1028,265,70,21
2022-05-26 00:00:00+00:00,1134,309,60,22
2022-05-27 00:00:00+00:00,854,238,34,14
2022-05-28 00:00:00+00:00,673,116,8,7
2022-05-29 00:00:00+00:00,582,110,28,11
