referrer,views_total,views_unique
github.com,225,83
gorm.io,152,79
Google,129,78
pkg.go.dev,39,24
DuckDuckGo,19,16
Bing,5,3
cn.bing.com,2,2
StartPage,2,1
search.brave.com,1,1
yandex.ru,1,1
