time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-27 00:00:00+00:00,1634,274,43,17
2021-12-28 00:00:00+00:00,1461,238,51,25
2021-12-29 00:00:00+00:00,1453,254,15,12
2021-12-30 00:00:00+00:00,1349,221,51,24
2021-12-31 00:00:00+00:00,1268,273,58,14
2022-01-01 00:00:00+00:00,886,234,26,8
2022-01-02 00:00:00+00:00,857,222,27,16
2022-01-03 00:00:00+00:00,1813,292,29,14
2022-01-04 00:00:00+00:00,1597,310,60,18
2022-01-05 00:00:00+00:00,1793,276,55,26
2022-01-06 00:00:00+00:00,1557,241,65,20
2022-01-07 00:00:00+00:00,1416,254,18,9
2022-01-08 00:00:00+00:00,775,179,14,11
2022-01-09 00:00:00+00:00,630,148,7,5
