referrer,views_total,views_unique
github.com,135,44
Google,133,73
gorm.io,124,61
pkg.go.dev,31,17
DuckDuckGo,21,10
future-architect.github.io,1,1
yandex.ru,1,1
Bing,1,1
cn.bing.com,1,1
ecosia.org,1,1
