referrer,views_total,views_unique
github.com,199,58
gorm.io,171,78
Google,149,81
pkg.go.dev,34,14
DuckDuckGo,13,8
cn.bing.com,5,3
sogou.com,3,1
Bing,2,2
githubs.cloud,1,1
yandex.com,1,1
