time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-30 00:00:00+00:00,1349,221,51,24
2021-12-31 00:00:00+00:00,1268,273,58,14
2022-01-01 00:00:00+00:00,886,234,26,8
2022-01-02 00:00:00+00:00,857,222,27,16
2022-01-03 00:00:00+00:00,1813,292,29,14
2022-01-04 00:00:00+00:00,1597,310,60,18
2022-01-05 00:00:00+00:00,1793,276,55,26
2022-01-06 00:00:00+00:00,1557,241,65,20
2022-01-07 00:00:00+00:00,1416,254,18,9
2022-01-08 00:00:00+00:00,775,179,14,11
2022-01-09 00:00:00+00:00,702,152,7,5
2022-01-10 00:00:00+00:00,1404,274,29,13
2022-01-11 00:00:00+00:00,966,311,43,18
2022-01-12 00:00:00+00:00,892,266,47,18
