time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-09 00:00:00+00:00,422,142,155,35
2022-10-10 00:00:00+00:00,694,220,127,44
2022-10-11 00:00:00+00:00,627,196,98,31
2022-10-12 00:00:00+00:00,567,212,106,30
2022-10-13 00:00:00+00:00,590,185,80,36
2022-10-14 00:00:00+00:00,699,227,98,23
2022-10-15 00:00:00+00:00,329,120,28,12
2022-10-16 00:00:00+00:00,361,133,24,16
2022-10-17 00:00:00+00:00,587,191,131,40
2022-10-18 00:00:00+00:00,535,185,58,35
2022-10-19 00:00:00+00:00,533,178,75,32
2022-10-20 00:00:00+00:00,699,222,90,28
2022-10-21 00:00:00+00:00,539,177,63,29
2022-10-22 00:00:00+00:00,380,134,64,18
