referrer,views_total,views_unique
github.com,137,48
gorm.io,99,58
Google,83,48
yandex.ru,11,1
DuckDuckGo,7,5
cn.bing.com,3,3
learnku.com,3,1
mail.qq.com,2,1
Bing,1,1
fuxi.huawei.com,1,1
