time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-27 00:00:00+00:00,569,194,116,40
2022-10-28 00:00:00+00:00,554,175,111,31
2022-10-29 00:00:00+00:00,358,128,17,13
2022-10-30 00:00:00+00:00,328,118,30,13
2022-10-31 00:00:00+00:00,527,197,77,35
2022-11-01 00:00:00+00:00,547,206,103,39
2022-11-02 00:00:00+00:00,590,166,55,32
2022-11-03 00:00:00+00:00,579,178,72,31
2022-11-04 00:00:00+00:00,496,143,88,37
2022-11-05 00:00:00+00:00,328,108,32,15
2022-11-06 00:00:00+00:00,271,111,32,18
2022-11-07 00:00:00+00:00,555,184,61,32
2022-11-08 00:00:00+00:00,617,193,76,32
2022-11-09 00:00:00+00:00,567,170,43,17
