referrer,views_total,views_unique
Google,206,99
gorm.io,161,67
pkg.go.dev,56,20
github.com,46,31
DuckDuckGo,19,17
yandex.ru,17,1
search.brave.com,3,1
StartPage,2,1
Bing,1,1
cn.bing.com,1,1
