referrer,views_total,views_unique
github.com,120,47
gorm.io,102,58
Google,86,47
DuckDuckGo,6,4
yandex.ru,4,1
cn.bing.com,3,3
learnku.com,3,1
mail.qq.com,2,1
ecosia.org,1,1
link.zhihu.com,1,1
