time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-21 00:00:00+00:00,938,296,138,27
2022-04-22 00:00:00+00:00,847,234,94,29
2022-04-23 00:00:00+00:00,599,141,66,20
2022-04-24 00:00:00+00:00,718,136,84,26
2022-04-25 00:00:00+00:00,998,287,95,27
2022-04-26 00:00:00+00:00,963,326,102,45
2022-04-27 00:00:00+00:00,887,238,42,23
2022-04-28 00:00:00+00:00,908,256,54,25
2022-04-29 00:00:00+00:00,924,248,114,31
2022-04-30 00:00:00+00:00,756,127,75,20
2022-05-01 00:00:00+00:00,774,189,48,21
2022-05-02 00:00:00+00:00,798,182,62,23
2022-05-03 00:00:00+00:00,797,218,45,26
2022-05-04 00:00:00+00:00,890,249,39,18
