referrer,views_total,views_unique
gorm.io,174,71
Google,164,74
github.com,88,37
pkg.go.dev,21,15
DuckDuckGo,15,10
cn.bing.com,4,2
Bing,2,2
search.brave.com,2,1
StartPage,2,1
learnku.com,1,1
