referrer,views_total,views_unique
Google,212,134
gorm.io,157,86
github.com,101,55
DuckDuckGo,19,15
pkg.go.dev,19,12
Bing,6,4
Baidu,3,3
cn.bing.com,3,3
yandex.ru,3,2
future-architect.github.io,1,1
