referrer,views_total,views_unique
gorm.io,190,84
github.com,190,67
Google,160,82
pkg.go.dev,38,19
cn.bing.com,9,5
DuckDuckGo,6,6
learnku.com,6,4
Bing,6,3
cthub.internal.ericsson.com,5,1
link.zhihu.com,3,2
