time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-30 00:00:00+00:00,655,162,15,9
2021-10-31 00:00:00+00:00,647,170,51,20
2021-11-01 00:00:00+00:00,1542,350,48,19
2021-11-02 00:00:00+00:00,1434,286,68,19
2021-11-03 00:00:00+00:00,1282,291,47,22
2021-11-04 00:00:00+00:00,1538,336,38,21
2021-11-05 00:00:00+00:00,1218,312,58,24
2021-11-06 00:00:00+00:00,677,206,16,9
2021-11-07 00:00:00+00:00,600,131,24,10
2021-11-08 00:00:00+00:00,1357,306,48,19
2021-11-09 00:00:00+00:00,1481,372,29,12
2021-11-10 00:00:00+00:00,1277,284,53,16
2021-11-11 00:00:00+00:00,1188,336,36,20
2021-11-12 00:00:00+00:00,1306,334,58,24
