referrer,views_total,views_unique
Google,12033,5388
github.com,7803,2819
gorm.io,4324,1515
pkg.go.dev,1321,578
Baidu,470,327
DuckDuckGo,318,125
cn.bing.com,316,153
disq.us,200,154
Bing,136,65
libhunt.com,83,14
