referrer,views_total,views_unique
Google,12885,5734
gorm.io,4314,1397
github.com,2933,1042
pkg.go.dev,1096,473
Baidu,950,641
DuckDuckGo,278,121
cn.bing.com,176,95
Bing,151,65
link.zhihu.com,82,39
yandex.ru,74,55
