referrer,views_total,views_unique
Google,13269,6029
gorm.io,4308,1417
github.com,3164,1117
pkg.go.dev,1136,482
Baidu,1030,700
DuckDuckGo,277,120
cn.bing.com,188,104
Bing,161,69
yandex.ru,91,53
search.brave.com,68,35
