referrer,views_total,views_unique
ghpopular-repos.azurewebsites.net,22874,47
Google,10911,4826
github.com,8849,3289
gorm.io,5377,1803
pkg.go.dev,1309,611
DuckDuckGo,382,187
disq.us,297,212
Baidu,226,157
cn.bing.com,154,83
blog.canopas.com,120,95
