time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-06 00:00:00+00:00,3949,790,3167,1295
2023-02-07 00:00:00+00:00,3869,802,3243,1354
2023-02-08 00:00:00+00:00,4821,773,3420,1401
2023-02-09 00:00:00+00:00,4775,728,3322,1399
2023-02-10 00:00:00+00:00,4959,639,2998,1293
2023-02-11 00:00:00+00:00,1948,320,1444,582
2023-02-12 00:00:00+00:00,2181,385,1329,585
2023-02-13 00:00:00+00:00,5066,836,3312,1405
2023-02-14 00:00:00+00:00,4619,858,3378,1519
2023-02-15 00:00:00+00:00,4419,881,3699,1478
2023-02-16 00:00:00+00:00,5060,910,3519,1419
2023-02-17 00:00:00+00:00,4484,739,3269,1329
2023-02-18 00:00:00+00:00,2960,586,1546,626
2023-02-19 00:00:00+00:00,2512,398,1145,565
