referrer,views_total,views_unique
Google,10555,4774
github.com,8813,3230
gorm.io,4788,1725
pkg.go.dev,1252,598
DuckDuckGo,433,189
disq.us,317,226
Baidu,207,118
cn.bing.com,145,67
yandex.ru,81,42
Bing,69,54
