referrer,views_total,views_unique
Google,12087,5485
gorm.io,3917,1352
github.com,2954,1072
pkg.go.dev,1109,495
Baidu,846,562
DuckDuckGo,194,89
cn.bing.com,107,70
Bing,85,54
search.brave.com,59,24
medium.com,51,39
