referrer,views_total,views_unique
Google,7696,3375
github.com,7169,2566
gorm.io,3422,1301
DuckDuckGo,196,72
disq.us,169,133
Baidu,166,128
cn.bing.com,55,40
Bing,51,32
yandex.ru,47,24
security.snyk.io,36,12
