referrer,views_total,views_unique
Google,7793,3589
github.com,6731,2460
gorm.io,3486,1201
pkg.go.dev,898,448
disq.us,246,175
DuckDuckGo,133,61
Baidu,124,95
cn.bing.com,82,56
yandex.ru,66,31
Bing,66,31
