referrer,views_total,views_unique
Google,15841,6061
gorm.io,6788,1857
github.com,6646,1849
pkg.go.dev,1741,676
Baidu,426,275
DuckDuckGo,315,125
Bing,242,86
disq.us,231,155
cn.bing.com,216,146
yandex.ru,95,45
