time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-14 00:00:00+00:00,5701,927,3525,1158
2022-02-15 00:00:00+00:00,5592,784,3778,1256
2022-02-16 00:00:00+00:00,5403,968,3816,1289
2022-02-17 00:00:00+00:00,5213,729,3723,1269
2022-02-18 00:00:00+00:00,4782,715,3920,1243
2022-02-19 00:00:00+00:00,4042,438,2287,676
2022-02-20 00:00:00+00:00,3878,427,1833,605
2022-02-21 00:00:00+00:00,5304,670,4044,1417
2022-02-22 00:00:00+00:00,5582,985,4348,1423
2022-02-23 00:00:00+00:00,5993,815,5436,1329
2022-02-24 00:00:00+00:00,5650,916,4325,1263
2022-02-25 00:00:00+00:00,5611,814,3219,1136
2022-02-26 00:00:00+00:00,3698,318,1645,554
2022-02-27 00:00:00+00:00,3550,344,1491,536
