referrer,views_total,views_unique
Google,15339,6711
gorm.io,5402,1753
github.com,4031,1178
pkg.go.dev,1292,540
Baidu,1147,729
cn.bing.com,255,155
DuckDuckGo,236,112
Bing,208,110
yandex.ru,80,48
search.brave.com,70,36
