referrer,views_total,views_unique
Google,12277,5734
gorm.io,4539,1674
github.com,4158,1350
Baidu,1337,792
pkg.go.dev,1330,566
DuckDuckGo,298,119
cn.bing.com,220,140
Bing,86,50
yandex.ru,79,48
gorm.cn,56,16
