time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-06 00:00:00+00:00,4136,833,2249,957
2022-10-07 00:00:00+00:00,3972,799,2450,948
2022-10-08 00:00:00+00:00,1484,500,2102,814
2022-10-09 00:00:00+00:00,1523,395,2044,874
2022-10-10 00:00:00+00:00,3469,832,3242,1286
2022-10-11 00:00:00+00:00,3963,1364,3646,1385
2022-10-12 00:00:00+00:00,3503,891,3629,1407
2022-10-13 00:00:00+00:00,3198,741,3334,1352
2022-10-14 00:00:00+00:00,3347,694,3101,1201
2022-10-15 00:00:00+00:00,928,266,1319,532
2022-10-16 00:00:00+00:00,1249,279,1240,548
2022-10-17 00:00:00+00:00,3890,890,3361,1327
2022-10-18 00:00:00+00:00,3635,732,3415,1370
2022-10-19 00:00:00+00:00,3239,786,3348,1403
