referrer,views_total,views_unique
Google,14375,6383
gorm.io,4502,1599
github.com,3296,1194
pkg.go.dev,1224,544
Baidu,1195,758
DuckDuckGo,241,117
Bing,240,98
cn.bing.com,226,128
yandex.ru,65,31
search.brave.com,61,32
