time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-15 00:00:00+00:00,5677,907,4089,1323
2022-03-16 00:00:00+00:00,5655,724,3881,1362
2022-03-17 00:00:00+00:00,5499,983,4243,1265
2022-03-18 00:00:00+00:00,5201,755,3460,1203
2022-03-19 00:00:00+00:00,3391,304,2149,633
2022-03-20 00:00:00+00:00,3527,312,1982,676
2022-03-21 00:00:00+00:00,6275,945,3853,1364
2022-03-22 00:00:00+00:00,5848,932,4846,1389
2022-03-23 00:00:00+00:00,6182,865,4550,1445
2022-03-24 00:00:00+00:00,6561,972,4346,1437
2022-03-25 00:00:00+00:00,5462,814,3776,1243
2022-03-26 00:00:00+00:00,3227,332,1867,684
2022-03-27 00:00:00+00:00,2999,274,2059,714
2022-03-28 00:00:00+00:00,5380,916,4504,1413
