referrer,views_total,views_unique
Google,11495,5645
gorm.io,3846,1476
github.com,3302,1099
pkg.go.dev,1219,505
Baidu,1078,715
DuckDuckGo,187,99
cn.bing.com,134,84
Bing,130,59
yandex.ru,54,39
t.co,47,32
