referrer,views_total,views_unique
Google,7340,3319
github.com,5880,2186
gorm.io,3062,1144
pkg.go.dev,779,370
disq.us,198,144
DuckDuckGo,141,70
Baidu,81,67
yandex.ru,81,37
Bing,71,32
cn.bing.com,58,35
