referrer,views_total,views_unique
Google,14344,6845
gorm.io,5033,1652
github.com,3763,1216
pkg.go.dev,1191,523
Baidu,1181,752
DuckDuckGo,294,133
cn.bing.com,247,140
Bing,222,108
yandex.ru,90,49
search.brave.com,71,35
