referrer,views_total,views_unique
Google,10667,4693
github.com,7359,2655
gorm.io,3705,1372
pkg.go.dev,1137,539
Baidu,386,257
disq.us,296,187
DuckDuckGo,276,114
cn.bing.com,266,147
Bing,136,65
yandex.ru,54,26
