referrer,views_total,views_unique
Google,12959,6398
gorm.io,4408,1601
github.com,3500,1291
Baidu,1142,764
pkg.go.dev,1044,505
DuckDuckGo,192,99
cn.bing.com,150,88
Bing,89,55
link.zhihu.com,82,48
medium.com,74,53
