referrer,views_total,views_unique
Google,15368,6792
gorm.io,5356,1743
github.com,3829,1181
pkg.go.dev,1295,540
Baidu,1178,758
cn.bing.com,259,158
DuckDuckGo,246,111
Bing,201,106
yandex.ru,97,49
search.brave.com,61,33
