referrer,views_total,views_unique
Google,14453,6751
gorm.io,5086,1690
github.com,3668,1276
pkg.go.dev,1409,585
Baidu,1308,850
DuckDuckGo,289,132
cn.bing.com,246,137
Bing,233,126
yandex.ru,115,60
search.brave.com,114,38
