referrer,views_total,views_unique
Google,12237,5829
gorm.io,4876,1774
github.com,3558,1333
Baidu,1407,907
pkg.go.dev,1232,585
DuckDuckGo,268,136
cn.bing.com,221,132
yandex.ru,135,57
Bing,102,67
learnku.com,92,47
