referrer,views_total,views_unique
Google,13110,6103
gorm.io,4789,1638
github.com,4257,1306
Baidu,1605,968
pkg.go.dev,1299,560
cn.bing.com,214,118
DuckDuckGo,186,104
Bing,113,68
learnku.com,94,46
yandex.ru,89,48
