referrer,views_total,views_unique
Google,12390,5713
gorm.io,4252,1513
github.com,3546,1237
pkg.go.dev,1323,550
Baidu,1289,841
cn.bing.com,216,116
DuckDuckGo,197,113
Bing,110,60
learnku.com,76,29
search.brave.com,60,26
