time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-16 00:00:00+00:00,4415,994,3604,1451
2023-03-17 00:00:00+00:00,3294,739,3235,1316
2023-03-18 00:00:00+00:00,1020,316,1134,554
2023-03-19 00:00:00+00:00,992,278,1337,582
2023-03-20 00:00:00+00:00,4718,940,3906,1492
2023-03-21 00:00:00+00:00,4055,965,3641,1476
2023-03-22 00:00:00+00:00,3721,930,3766,1370
2023-03-23 00:00:00+00:00,4127,959,4185,1488
2023-03-24 00:00:00+00:00,3586,859,3541,1421
2023-03-25 00:00:00+00:00,1420,339,1421,632
2023-03-26 00:00:00+00:00,1826,339,1310,613
2023-03-27 00:00:00+00:00,4806,968,4039,1534
2023-03-28 00:00:00+00:00,4099,873,4126,1492
2023-03-29 00:00:00+00:00,3599,796,3524,1472
