referrer,views_total,views_unique
Google,8115,3560
github.com,7639,2711
gorm.io,3689,1362
disq.us,229,160
Baidu,172,106
DuckDuckGo,147,60
cn.bing.com,77,42
learnku.com,57,28
Bing,44,35
yandex.ru,43,29
