referrer,views_total,views_unique
Google,14841,6687
gorm.io,5174,1690
github.com,3646,1201
pkg.go.dev,1275,560
Baidu,1160,745
DuckDuckGo,264,129
cn.bing.com,244,148
Bing,195,108
yandex.ru,76,43
link.zhihu.com,70,32
