time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-01 00:00:00+00:00,4524,975,3389,1509
2023-03-02 00:00:00+00:00,4580,965,3143,1401
2023-03-03 00:00:00+00:00,3723,798,3216,1237
2023-03-04 00:00:00+00:00,2027,374,1411,585
2023-03-05 00:00:00+00:00,2319,393,1445,561
2023-03-06 00:00:00+00:00,5933,1060,3183,1335
2023-03-07 00:00:00+00:00,4947,921,3904,1484
2023-03-08 00:00:00+00:00,4547,1004,3714,1329
2023-03-09 00:00:00+00:00,4660,864,3271,1366
2023-03-10 00:00:00+00:00,5204,861,3344,1302
2023-03-11 00:00:00+00:00,2388,380,1396,587
2023-03-12 00:00:00+00:00,2068,352,1388,589
2023-03-13 00:00:00+00:00,4452,946,3498,1425
2023-03-14 00:00:00+00:00,3316,824,3712,1478
