referrer,views_total,views_unique
Google,13022,6170
gorm.io,5131,1842
github.com,3730,1387
Baidu,1462,929
pkg.go.dev,1328,606
DuckDuckGo,270,140
cn.bing.com,235,141
yandex.ru,131,54
Bing,107,70
search.brave.com,73,24
