referrer,views_total,views_unique
Google,8197,3714
github.com,6980,2497
gorm.io,3774,1306
pkg.go.dev,928,461
disq.us,239,174
DuckDuckGo,149,62
Baidu,132,101
cn.bing.com,78,53
yandex.ru,70,34
Bing,66,33
