referrer,views_total,views_unique
github.com,174,92
gorm.io,163,78
Google,48,39
Baidu,35,22
DuckDuckGo,27,1
qiita.com,7,2
topgoer.com,3,3
dashboard-prod.data.sonatype.com,3,1
v1.gorm.io,2,2
Bing,2,1
