referrer,views_total,views_unique
gorm.io,292,152
github.com,150,84
Google,116,96
yandex.ru,11,6
Baidu,6,6
qiita.com,6,1
learnku.com,4,3
cn.bing.com,4,3
gorm.gitee.io,4,1
DuckDuckGo,2,2
