referrer,views_total,views_unique
github.com,217,96
gorm.io,157,82
Google,48,42
Baidu,33,21
DuckDuckGo,27,1
qiita.com,7,2
topgoer.com,3,3
dashboard-prod.data.sonatype.com,3,1
v1.gorm.io,2,2
gorm.cn,2,1
