referrer,views_total,views_unique
gorm.io,313,147
github.com,202,84
Google,166,115
yandex.ru,13,11
Baidu,8,6
Bing,6,6
DuckDuckGo,6,6
yandex.com,6,1
ecosia.org,4,1
v1.gorm.io,3,2
