time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-05 00:00:00+00:00,191,82,24,20
2022-10-06 00:00:00+00:00,150,66,125,37
2022-10-07 00:00:00+00:00,44,38,146,38
2022-10-08 00:00:00+00:00,19,12,90,42
2022-10-09 00:00:00+00:00,15,10,69,28
2022-10-10 00:00:00+00:00,8,6,45,30
2022-10-11 00:00:00+00:00,19,13,108,34
2022-10-12 00:00:00+00:00,9,7,62,34
2022-10-13 00:00:00+00:00,224,90,103,49
2022-10-14 00:00:00+00:00,329,95,112,37
2022-10-15 00:00:00+00:00,281,91,33,18
2022-10-16 00:00:00+00:00,174,66,41,26
2022-10-17 00:00:00+00:00,121,58,75,40
2022-10-18 00:00:00+00:00,121,68,111,49
