referrer,views_total,views_unique
github.com,333,129
gorm.io,304,128
Google,119,98
Baidu,17,12
yandex.ru,12,4
pkg.go.dev,9,2
gitter.im,5,1
dunzoit.atlassian.net,3,1
Bing,3,1
v1.gorm.io,2,2
