referrer,views_total,views_unique
github.com,249,104
gorm.io,223,108
Google,80,68
Baidu,10,7
qiita.com,7,3
DuckDuckGo,4,3
yandex.ru,2,2
mail.qq.com,1,1
StartPage,1,1
endtest.dev,1,1
