referrer,views_total,views_unique
github.com,193,106
gorm.io,159,94
Google,72,62
Baidu,34,24
yandex.ru,9,4
v1.gorm.io,6,4
topgoer.com,2,2
gorm.cn,1,1
Bing,1,1
github.com.cnpmjs.org,1,1
