time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-27 00:00:00+00:00,55,24,19,16
2022-08-28 00:00:00+00:00,215,79,28,15
2022-08-29 00:00:00+00:00,313,107,79,44
2022-08-30 00:00:00+00:00,237,92,74,40
2022-08-31 00:00:00+00:00,219,98,87,39
2022-09-01 00:00:00+00:00,274,102,120,34
2022-09-02 00:00:00+00:00,312,90,65,36
2022-09-03 00:00:00+00:00,262,90,27,12
2022-09-04 00:00:00+00:00,294,87,22,14
2022-09-05 00:00:00+00:00,252,78,48,33
2022-09-06 00:00:00+00:00,267,92,140,49
2022-09-07 00:00:00+00:00,273,99,73,40
2022-09-08 00:00:00+00:00,273,98,79,37
2022-09-09 00:00:00+00:00,250,86,67,35
