referrer,views_total,views_unique
Google,175,143
gorm.io,171,92
github.com,110,65
yandex.ru,43,14
DuckDuckGo,6,1
v1.gorm.io,5,2
cn.bing.com,3,3
yandex.kz,2,1
Bing,1,1
githubs.cn,1,1
