referrer,views_total,views_unique
gorm.io,348,162
github.com,190,97
Google,158,111
Baidu,13,8
pkg.go.dev,5,2
qiita.com,3,2
Bing,2,2
gani.bg,1,1
yandex.kz,1,1
disq.us,1,1
