time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-18 00:00:00+00:00,149,61,65,42
2022-05-19 00:00:00+00:00,233,101,82,49
2022-05-20 00:00:00+00:00,240,81,103,33
2022-05-21 00:00:00+00:00,217,72,34,21
2022-05-22 00:00:00+00:00,147,60,22,18
2022-05-23 00:00:00+00:00,268,100,42,26
2022-05-24 00:00:00+00:00,218,95,73,37
2022-05-25 00:00:00+00:00,141,69,68,31
2022-05-26 00:00:00+00:00,83,41,39,27
2022-05-27 00:00:00+00:00,96,54,73,27
2022-05-28 00:00:00+00:00,142,52,18,9
2022-05-29 00:00:00+00:00,88,43,23,17
2022-05-30 00:00:00+00:00,18,15,96,32
2022-05-31 00:00:00+00:00,2,2,83,35
