referrer,views_total,views_unique
gorm.io,221,119
Google,188,142
github.com,169,73
yandex.ru,15,11
pkg.go.dev,4,3
qiita.com,3,2
learnku.com,3,1
cn.bing.com,2,2
v1.gorm.io,2,2
Baidu,1,1
