referrer,views_total,views_unique
github.com,234,98
gorm.io,183,95
Google,59,51
Baidu,18,15
DuckDuckGo,4,2
hub.xn--gzu630h.xn--kpry57d,4,1
worldlink.com.cn,3,1
topgoer.com,3,1
v1.gorm.io,2,2
yandex.ru,1,1
