time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-11 00:00:00+00:00,123,72,23,11
2023-03-12 00:00:00+00:00,241,129,36,16
2023-03-13 00:00:00+00:00,120,86,71,41
2023-03-14 00:00:00+00:00,212,99,51,28
2023-03-15 00:00:00+00:00,308,132,77,35
2023-03-16 00:00:00+00:00,299,146,67,35
2023-03-17 00:00:00+00:00,335,126,100,33
2023-03-18 00:00:00+00:00,190,101,49,9
2023-03-19 00:00:00+00:00,155,87,83,17
2023-03-20 00:00:00+00:00,334,135,136,49
2023-03-21 00:00:00+00:00,311,125,80,36
2023-03-22 00:00:00+00:00,277,126,113,51
2023-03-23 00:00:00+00:00,307,129,114,48
2023-03-24 00:00:00+00:00,250,106,105,39
